t,i,x,y,r,theta,xK,tc,therm,dc,trueGateDC,trueGateI,x2,y2,r2,theta2
1681186463.2055664, 0, 0.00599724, -0.0004439224, 0.006051604, 355.4929, 0, 0, 0, -8.5, -8.499530E+00, -3.664633E-08, 0.00599724, -0.0004439224, 0.005632207, 359.2013
1681186469.9176269, 0, 0.00599724, -7.850687e-05, 0.006051604, 355.7666, 0, 0, 0, -9.0, -8.999035E+00, -3.970835E-08, 0.00563166, -0.0004439224, 0.006051604, 355.7666
1681186476.6434221, 0, 0.00563166, -0.0004439224, 0.00564913, 355.7666, 0, 0, 0, -9.5, -9.499225E+00, -4.231354E-08, 0.00563166, -0.0008093381, 0.006051604, 355.4929
1681186483.3702025, 0, 0.00599724, -0.0004439224, 0.00564913, 355.4929, 0, 0, 0, -10.0, -9.999588E+00, -4.544216E-08, 0.00563166, -0.0004439224, 0.00564913, 355.4929
1681186490.06335, 0, 0.00599724, -0.0004439224, 0.00564913, 359.2013, 0, 0, 0, -10.5, -1.049987E+01, -4.855337E-08, 0.00563166, -0.0004439224, 0.006414086, 355.4929
1681186496.779125, 0, 0.00563166, -0.0004439224, 0.005638964, 355.7666, 0, 0, 0, -11.0, -1.099980E+01, -5.170117E-08, 0.00563166, -0.0004439224, 0.005689519, 352.3143
1681186503.5244856, 0, 0.00563166, -0.0004439224, 0.005689519, 355.7666, 0, 0, 0, -11.5, -1.149962E+01, -5.516112E-08, 0.00599724, -0.0008093381, 0.00564913, 355.4929
1681186510.2571294, 0, 0.00563166, -0.0008093381, 0.00564913, 355.4929, 0, 0, 0, -12.0, -1.199918E+01, -5.832073E-08, 0.00563166, -0.0008093381, 0.005266666, 351.8219
1681186516.9851966, 0, 0.00563166, -0.0004439224, 0.00564913, 351.8219, 0, 0, 0, -12.5, -1.249943E+01, -6.142299E-08, 0.00563166, -7.850687e-05, 0.00564913, 355.4929
1681186523.7112327, 0, 0.00563166, -0.0004439224, 0.00564913, 359.2013, 0, 0, 0, -13.0, -1.299961E+01, -6.502362E-08, 0.005266081, -0.0008093381, 0.006013647, 355.4929
1681186530.4295187, 0, 0.005266081, -7.850687e-05, 0.006013647, 355.7666, 0, 0, 0, -13.5, -1.350012E+01, -6.833336E-08, 0.00563166, -0.0004439224, 0.00564913, 351.8219
1681186537.144858, 0, 0.00563166, -0.0008093381, 0.005632207, 355.4929, 0, 0, 0, -14.0, -1.399964E+01, -7.149764E-08, 0.00563166, -0.0004439224, 0.005284759, 359.2013
1681186543.8591313, 0, 0.00563166, -0.0004439224, 0.006013647, 355.1815, 0, 0, 0, -14.5, -1.449908E+01, -7.470479E-08, 0.00563166, -0.0008093381, 0.006013647, 351.8219
1681186550.5621386, 0, 0.00563166, -0.0004439224, 0.005284759, 355.4929, 0, 0, 0, -15.0, -1.499898E+01, -7.764330E-08, 0.004900502, -0.0008093381, 0.00564913, 359.2013
1681186557.2969642, 0, 0.00599724, -0.0008093381, 0.00564913, 351.8219, 0, 0, 0, -15.5, -1.549949E+01, -8.077781E-08, 0.00563166, -0.0004439224, 0.006013647, 355.4929
1681186564.0330658, 0, 0.005266081, -0.0008093381, 0.005689519, 351.2626, 0, 0, 0, -16.0, -1.599973E+01, -8.397603E-08, 0.00563166, -7.850687e-05, 0.005632207, 359.2013
1681186570.7782078, 0, 0.00563166, -0.0008093381, 0.005632207, 355.4929, 0, 0, 0, -16.5, -1.649941E+01, -8.711649E-08, 0.00563166, -0.0008093381, 0.005632207, 355.4929
1681186577.5033574, 0, 0.00563166, -0.0008093381, 0.00564913, 351.8219, 0, 0, 0, -17.0, -1.699883E+01, -9.044517E-08, 0.00563166, -0.0004439224, 0.005689519, 355.1815
1681186584.2192733, 0, 0.005266081, -0.0004439224, 0.005689519, 355.4929, 0, 0, 0, -17.5, -1.749868E+01, -9.416588E-08, 0.00563166, -0.0008093381, 0.005284759, 351.2626
1681186590.9552903, 0, 0.00563166, -0.0004439224, 0.00564913, 359.1459, 0, 0, 0, -18.0, -1.799901E+01, -9.741210E-08, 0.00563166, -7.850687e-05, 0.00564913, 351.2626
1681186597.6463225, 0, 0.005266081, -0.0004439224, 0.00564913, 355.4929, 0, 0, 0, -18.5, -1.849923E+01, -1.006824E-07, 0.005266081, -0.0004439224, 0.00564913, 355.1815
1681186604.3650906, 0, 0.00563166, -0.0004439224, 0.005327911, 351.8219, 0, 0, 0, -19.0, -1.899930E+01, -1.039196E-07, 0.00563166, -0.0004439224, 0.00564913, 352.3143
1681186611.073934, 0, 0.00563166, -7.850687e-05, 0.00564913, 355.4929, 0, 0, 0, -19.5, -1.949913E+01, -1.071493E-07, 0.00563166, -7.850687e-05, 0.005284759, 355.4929
1681186617.79242, 0, 0.005266081, -0.0004439224, 0.005638964, 355.1815, 0, 0, 0, -20.0, -1.999867E+01, -1.105553E-07, 0.005266081, -0.0004439224, 0.005632207, 355.4929
1681186624.494487, 0, 0.00563166, -0.0008093381, 0.005689519, 355.1815, 0, 0, 0, -20.5, -2.049880E+01, -1.137736E-07, 0.005266081, -0.0008093381, 0.00564913, 359.1459
1681186631.202439, 0, 0.00563166, -0.0008093381, 0.005689519, 351.2626, 0, 0, 0, -21.0, -2.099912E+01, -1.166650E-07, 0.00563166, -0.0004439224, 0.005327911, 355.4929
1681186637.9222584, 0, 0.005266081, -7.850687e-05, 0.005689519, 355.4929, 0, 0, 0, -21.5, -2.149062E+01, -1.198737E-07, 0.005266081, -0.0004439224, 0.005284759, 351.2626
1681186644.6105206, 0, 0.005266081, -0.0004439224, 0.00564913, 355.4929, 0, 0, 0, -22.0, -2.199142E+01, -1.228412E-07, 0.005266081, -0.0004439224, 0.00564913, 351.8219
1681186651.3259563, 0, 0.00563166, -0.0004439224, 0.005327911, 355.1815, 0, 0, 0, -22.5, -2.249205E+01, -1.259364E-07, 0.005266081, -0.0004439224, 0.00564913, 351.2626
1681186658.0380034, 0, 0.005266081, -7.850687e-05, 0.005327911, 355.4929, 0, 0, 0, -23.0, -2.298928E+01, -1.291618E-07, 0.005266081, -0.0004439224, 0.005327911, 355.4929
1681186664.7631652, 0, 0.005266081, -0.0004439224, 0.005266666, 351.2626, 0, 0, 0, -23.5, -2.349014E+01, -1.321347E-07, 0.005266081, -0.0008093381, 0.005327911, 355.1815
1681186671.498855, 0, 0.005266081, -0.0008093381, 0.005284759, 355.1815, 0, 0, 0, -24.0, -2.399061E+01, -1.349656E-07, 0.00563166, -0.0004439224, 0.004920568, 351.2626
1681186678.2239869, 0, 0.00563166, -0.0008093381, 0.005284759, 355.4929, 0, 0, 0, -24.5, -2.449141E+01, -1.375548E-07, 0.00563166, -0.0008093381, 0.005266666, 355.1815
1681186684.9462142, 0, 0.005266081, -0.0004439224, 0.00564913, 355.4929, 0, 0, 0, -25.0, -2.499212E+01, -1.405097E-07, 0.005266081, -0.0008093381, 0.005284759, 355.4929
1681186691.7015991, 0, 0.005266081, -0.0008093381, 0.005327911, 351.2626, 0, 0, 0, -25.0, -2.499221E+01, -1.400509E-07, 0.005266081, 0.0002869087, 0.005689519, 351.2626
1681186698.4334838, 0, 0.00563166, -0.0008093381, 0.00564913, 355.1815, 0, 0, 0, -24.5, -2.449139E+01, -1.365997E-07, 0.005266081, -0.0004439224, 0.005284759, 351.2626
1681186705.144854, 0, 0.005266081, -0.0004439224, 0.005327911, 354.8239, 0, 0, 0, -24.0, -2.399067E+01, -1.331409E-07, 0.00563166, -0.0004439224, 0.005284759, 351.8219
1681186711.8648112, 0, 0.005266081, -0.0008093381, 0.005284759, 355.1815, 0, 0, 0, -23.5, -2.349010E+01, -1.293416E-07, 0.005266081, -0.001174754, 0.005284759, 355.4929
1681186718.5995026, 0, 0.005266081, -0.0008093381, 0.00564913, 355.4929, 0, 0, 0, -23.0, -2.298944E+01, -1.259159E-07, 0.005266081, -0.0004439224, 0.005284759, 355.1815
1681186725.321121, 0, 0.00563166, -0.0004439224, 0.005632207, 351.2626, 0, 0, 0, -22.5, -2.249204E+01, -1.226796E-07, 0.005266081, -0.0008093381, 0.00564913, 351.8219
1681186732.0803356, 0, 0.00563166, -0.0004439224, 0.00564913, 355.4929, 0, 0, 0, -22.0, -2.199137E+01, -1.191263E-07, 0.00563166, -7.850687e-05, 0.005689519, 355.4929
1681186738.8469753, 0, 0.00563166, -0.0004439224, 0.00564913, 359.2013, 0, 0, 0, -21.5, -2.149054E+01, -1.158369E-07, 0.005266081, -0.0004439224, 0.005327911, 355.4929
1681186745.5530972, 0, 0.005266081, -0.0008093381, 0.00564913, 355.4929, 0, 0, 0, -21.0, -2.099908E+01, -1.125084E-07, 0.00599724, -0.0008093381, 0.00564913, 351.8219
1681186752.2502182, 0, 0.00563166, -0.0004439224, 0.00564913, 359.2013, 0, 0, 0, -20.5, -2.049877E+01, -1.094766E-07, 0.00563166, -0.0004439224, 0.005689519, 355.4929
1681186758.9750755, 0, 0.00563166, -0.0008093381, 0.005327911, 355.1815, 0, 0, 0, -20.0, -1.999868E+01, -1.058996E-07, 0.005266081, -0.0008093381, 0.005327911, 355.4929
1681186765.683758, 0, 0.00563166, -0.0004439224, 0.00564913, 359.1459, 0, 0, 0, -19.5, -1.949914E+01, -1.026368E-07, 0.005266081, -0.0008093381, 0.00564913, 355.1815
1681186772.4358168, 0, 0.00563166, -0.0008093381, 0.005632207, 355.4929, 0, 0, 0, -19.0, -1.899930E+01, -9.939974E-08, 0.005266081, -0.0008093381, 0.005632207, 351.2626
1681186779.1620321, 0, 0.00563166, -0.0004439224, 0.00564913, 359.2013, 0, 0, 0, -18.5, -1.849923E+01, -9.649386E-08, 0.00563166, -0.0004439224, 0.005689519, 351.2626
1681186785.9137595, 0, 0.005266081, -0.0008093381, 0.00564913, 355.4929, 0, 0, 0, -18.0, -1.799903E+01, -9.304492E-08, 0.005266081, -0.0004439224, 0.00564913, 355.4929
1681186792.6524143, 0, 0.00563166, -0.0004439224, 0.00564913, 355.4929, 0, 0, 0, -17.5, -1.749870E+01, -8.985484E-08, 0.005266081, -0.0004439224, 0.00564913, 351.8219
1681186799.3739953, 0, 0.00563166, -0.0008093381, 0.00564913, 351.2626, 0, 0, 0, -17.0, -1.699878E+01, -8.694803E-08, 0.00563166, -0.0008093381, 0.00564913, 355.1815
1681186806.0993123, 0, 0.00563166, -0.0004439224, 0.005284759, 355.4929, 0, 0, 0, -16.5, -1.649937E+01, -8.404835E-08, 0.00563166, 0.0002869087, 0.00564913, 351.8219
1681186812.8179543, 0, 0.00563166, -0.0008093381, 0.005689519, 355.4929, 0, 0, 0, -16.0, -1.599969E+01, -8.102246E-08, 0.00563166, -0.0004439224, 0.005689519, 355.4929
1681186819.5400298, 0, 0.00563166, -0.0004439224, 0.005632207, 355.4929, 0, 0, 0, -15.5, -1.549947E+01, -7.783939E-08, 0.00563166, -0.0004439224, 0.00564913, 355.4929
1681186826.2903073, 0, 0.00563166, -0.0004439224, 0.005632207, 355.4929, 0, 0, 0, -15.0, -1.499896E+01, -7.487269E-08, 0.005266081, -7.850687e-05, 0.005632207, 355.7666
1681186833.0177188, 0, 0.00563166, -0.0004439224, 0.006051604, 355.4929, 0, 0, 0, -14.5, -1.449909E+01, -7.192460E-08, 0.00563166, -7.850687e-05, 0.005689519, 355.4929
1681186839.7233822, 0, 0.00599724, -0.0004439224, 0.00564913, 355.4929, 0, 0, 0, -14.0, -1.399966E+01, -6.885503E-08, 0.00599724, -0.0004439224, 0.005689519, 351.8219
1681186846.469305, 0, 0.00563166, -7.850687e-05, 0.00564913, 359.2013, 0, 0, 0, -13.5, -1.350016E+01, -6.582640E-08, 0.00599724, -0.0008093381, 0.006051604, 359.2013
1681186853.2136347, 0, 0.00599724, -0.0004439224, 0.00564913, 359.2013, 0, 0, 0, -13.0, -1.299964E+01, -6.312936E-08, 0.00563166, -0.0008093381, 0.00564913, 359.2013
1681186859.9278011, 0, 0.00563166, -0.0008093381, 0.005689519, 351.8219, 0, 0, 0, -12.5, -1.249938E+01, -6.043819E-08, 0.00563166, -0.0004439224, 0.005689519, 352.3143
1681186866.6356852, 0, 0.00599724, -7.850687e-05, 0.005632207, 355.7666, 0, 0, 0, -12.0, -1.199914E+01, -5.768642E-08, 0.005266081, -0.0004439224, 0.006013647, 355.7666
1681186873.3496797, 0, 0.00599724, -0.0004439224, 0.006051604, 351.8219, 0, 0, 0, -11.5, -1.149961E+01, -5.468454E-08, 0.00599724, -0.0008093381, 0.006013647, 351.8219
1681186880.051611, 0, 0.00563166, -0.0004439224, 0.006013647, 355.4929, 0, 0, 0, -11.0, -1.099981E+01, -5.173332E-08, 0.00563166, -0.0008093381, 0.005284759, 355.7666
1681186886.7614686, 0, 0.006362819, -0.0008093381, 0.00564913, 355.4929, 0, 0, 0, -10.5, -1.049986E+01, -4.911334E-08, 0.00563166, -7.850687e-05, 0.006013647, 359.2013
1681186893.489159, 0, 0.00599724, -0.0004439224, 0.006004098, 355.4929, 0, 0, 0, -10.0, -9.999556E+00, -4.666704E-08, 0.00599724, -0.0004439224, 0.005997753, 359.25
1681186900.2181735, 0, 0.00563166, -7.850687e-05, 0.005997753, 355.7666, 0, 0, 0, -9.5, -9.499226E+00, -4.371631E-08, 0.006362819, -7.850687e-05, 0.005997753, 359.25
1681186906.929717, 0, 0.00599724, -0.0008093381, 0.006013647, 355.4929, 0, 0, 0, -9.0, -8.999049E+00, -4.127793E-08, 0.00563166, -0.0008093381, 0.00564913, 355.4929
1681186913.667473, 0, 0.00599724, -7.850687e-05, 0.006051604, 359.25, 0, 0, 0, -8.5, -8.499507E+00, -3.859861E-08, 0.00599724, -0.0004439224, 0.006013647, 355.4929
1681186920.377057, 0, 0.00599724, -7.850687e-05, 0.00564913, 355.7666, 0, 0, 0, -8.0, -7.999852E+00, -3.596699E-08, 0.00599724, -0.0004439224, 0.006013647, 355.4929
1681186927.0792413, 0, 0.00599724, -7.850687e-05, 0.005689519, 355.7666, 0, 0, 0, -7.5, -7.499589E+00, -3.306107E-08, 0.00599724, -7.850687e-05, 0.00564913, 352.3143
1681186933.8084795, 0, 0.006362819, -0.0004439224, 0.005689519, 355.7666, 0, 0, 0, -7.0, -6.999000E+00, -3.045219E-08, 0.006362819, -7.850687e-05, 0.00564913, 355.7666
1681186940.5032752, 0, 0.00599724, -0.0004439224, 0.005997753, 355.7666, 0, 0, 0, -6.5, -6.498897E+00, -2.810686E-08, 0.00599724, -0.0004439224, 0.005997753, 352.751
1681186947.2240927, 0, 0.00599724, -0.0004439224, 0.006051604, 355.7666, 0, 0, 0, -6.0, -5.999264E+00, -2.576754E-08, 0.00599724, -7.850687e-05, 0.006378286, 355.7666
1681186953.9304795, 0, 0.006362819, -7.850687e-05, 0.006414086, 352.3143, 0, 0, 0, -5.5, -5.499395E+00, -2.320157E-08, 0.006362819, -0.0004439224, 0.006051604, 352.3143
1681186960.6694155, 0, 0.00599724, -0.0008093381, 0.005632207, 359.2931, 0, 0, 0, -5.0, -4.999301E+00, -2.074689E-08, 0.00563166, -0.0004439224, 0.005997753, 356.009
1681186967.391435, 0, 0.00599724, -0.0004439224, 0.006414086, 355.7666, 0, 0, 0, -4.5, -4.499055E+00, -1.828506E-08, 0.00599724, -0.0004439224, 0.006013647, 359.2931
1681186974.1160977, 0, 0.00599724, -0.0004439224, 0.006013647, 356.009, 0, 0, 0, -4.0, -3.998755E+00, -1.560262E-08, 0.00599724, -0.0004439224, 0.005997753, 356.009
1681186980.818577, 0, 0.00599724, -7.850687e-05, 0.006378286, 355.7666, 0, 0, 0, -3.5, -3.498706E+00, -1.332835E-08, 0.00599724, -0.0004439224, 0.006378286, 355.7666
1681186987.550224, 0, 0.00599724, -0.0004439224, 0.005997753, 359.2931, 0, 0, 0, -3.0, -2.999154E+00, -1.083669E-08, 0.00599724, -0.0004439224, 0.006051604, 355.7666
1681186994.2886, 0, 0.006362819, -7.850687e-05, 0.006414086, 355.7666, 0, 0, 0, -2.5, -2.499292E+00, -8.637763E-09, 0.006362819, -0.0004439224, 0.005997753, 359.25
1681187001.0149462, 0, 0.00599724, -0.0008093381, 0.006378286, 352.3143, 0, 0, 0, -2.0, -1.999866E+00, -6.157010E-09, 0.006728398, -0.0004439224, 0.006414086, 355.7666
1681187007.7494118, 0, 0.00599724, -0.0004439224, 0.006378286, 352.751, 0, 0, 0, -1.5, -1.499922E+00, -3.533931E-09, 0.006362819, -0.0004439224, 0.006414086, 356.009
1681187014.4623346, 0, 0.006362819, -0.0004439224, 0.005997753, 356.009, 0, 0, 0, -1.0, -9.999399E-01, -1.221304E-09, 0.006362819, -0.0004439224, 0.006378286, 355.7666
1681187021.173911, 0, 0.006362819, -0.0004439224, 0.006013647, 359.25, 0, 0, 0, -0.5, -4.999322E-01, +7.896735E-10, 0.006362819, -0.0004439224, 0.006363303, 359.2931
1681187027.9031787, 0, 0.006362819, -0.0004439224, 0.006378286, 359.2931, 0, 0, 0, 0.0, +1.056738E-04, +3.033101E-09, 0.00599724, -7.850687e-05, 0.006378286, 356.009
1681187033.071916, 0, 0.009287452, -0.0004439224, 0.009287784, 355.0197, 0, 0, 0, 32.5, +3.250381E+01, +2.061920E-07, -0.489809, -0.00823981, -0.0765996, -179.034
1681187039.3120894, 0, 0.009287452, -0.0004439224, 0.009287784, 357.3669, 0, 0, 0, 32.5, +3.250380E+01, +1.974224E-07, -0.489565, -0.00823981, -0.0768437, -179.034
1681187045.5125906, 0, 0.009287452, -0.0008093381, 0.00893291, 357.1515, 0, 0, 0, 32.5, +3.250383E+01, +1.900300E-07, -0.489565, -0.00823981, -0.0767827, -179.034
1681187051.7183342, 0, 0.009653031, -0.0004439224, 0.00893291, 355.0197, 0, 0, 0, 32.5, +3.250376E+01, +1.833445E-07, -0.489565, -0.00823981, -0.0767827, -179.034
1681187057.923432, 0, 0.009287452, -0.0004439224, 0.00893291, 357.2635, 0, 0, 0, 32.5, +3.250389E+01, +1.769562E-07, -0.489626, -0.00823981, -0.0767827, -179.034
1681187064.143783, 0, 0.009287452, -0.0004439224, 0.009298055, 357.1515, 0, 0, 0, 32.5, +3.250394E+01, +1.729817E-07, -0.489626, -0.00823981, -0.0767827, -179.034
1681187070.3547456, 0, 0.009287452, -0.0004439224, 0.008958506, 357.2635, 0, 0, 0, 32.5, +3.250381E+01, +1.694068E-07, -0.489626, -0.00823981, -0.0767827, -179.034
1681187076.5602221, 0, 0.008921873, -0.0008093381, 0.009298055, 357.2635, 0, 0, 0, 32.5, +3.250373E+01, +1.653405E-07, -0.489626, -0.00823981, -0.0767217, -179.034
1681187082.7623646, 0, 0.009287452, -0.0004439224, 0.00893291, 355.0197, 0, 0, 0, 32.5, +3.250365E+01, +1.617447E-07, -0.489626, -0.00823981, -0.0767217, -179.034
1681187089.0009758, 0, 0.009287452, -0.0008093381, 0.009298055, 357.1515, 0, 0, 0, 32.5, +3.250370E+01, +1.587079E-07, -0.489687, -0.00823981, -0.0767217, -179.034
1681187095.1766915, 0, 0.009287452, -0.0008093381, 0.00893291, 357.1515, 0, 0, 0, 32.5, +3.250380E+01, +1.558704E-07, -0.489687, -0.00823981, -0.0767217, -179.034
1681187101.402371, 0, 0.009287452, -0.0004439224, 0.008922218, 359.534, 0, 0, 0, 32.5, +3.250362E+01, +1.537091E-07, -0.489687, -0.00823981, -0.0767217, -179.034
1681187107.61344, 0, 0.008556293, -7.850687e-05, 0.00893291, 357.1515, 0, 0, 0, 32.5, +3.250368E+01, +1.514247E-07, -0.489687, -0.00823981, -0.0766606, -179.034
1681187113.8424509, 0, 0.009287452, -0.0004439224, 0.008922218, 357.2635, 0, 0, 0, 32.5, +3.250364E+01, +1.484990E-07, -0.489687, -0.00823981, -0.0766606, -179.034
1681187120.0382419, 0, 0.009287452, -7.850687e-05, 0.009298055, 357.2635, 0, 0, 0, 32.5, +3.250355E+01, +1.461233E-07, -0.489687, -0.00823981, -0.0766606, -179.034
1681187126.2621045, 0, 0.008921873, -0.0004439224, 0.008922218, 357.1515, 0, 0, 0, 32.5, +3.250367E+01, +1.432926E-07, -0.489687, -0.00823981, -0.0766606, -179.034
1681187132.4694338, 0, 0.008921873, -0.0004439224, 0.009322649, 357.2635, 0, 0, 0, 32.5, +3.250365E+01, +1.409068E-07, -0.489687, -0.00823981, -0.0766606, -179.034
1681187138.6546237, 0, 0.008921873, -0.0004439224, 0.00893291, 359.5157, 0, 0, 0, 32.5, +3.250353E+01, +1.390065E-07, -0.489748, -0.00823981, -0.0765996, -179.034
1681187144.8762841, 0, 0.009287452, -0.0008093381, 0.00893291, 355.0197, 0, 0, 0, 32.5, +3.250373E+01, +1.364167E-07, -0.489748, -0.00823981, -0.0765996, -179.034
1681187151.1019034, 0, 0.009287452, -0.0004439224, 0.008922218, 357.1515, 0, 0, 0, 32.5, +3.250380E+01, +1.344444E-07, -0.489748, -0.00823981, -0.0765996, -179.034
1681187157.3004742, 0, 0.009287452, -0.0008093381, 0.009298055, 357.2635, 0, 0, 0, 32.5, +3.250366E+01, +1.325841E-07, -0.489748, -0.00823981, -0.0765996, -179.034
1681187165.0460317, 0, 0.00599724, -7.850687e-05, 0.006051604, 355.7666, 0, 0, 0, 0.0, +4.340007E-05, -4.619390E-09, 0.00599724, -0.0004439224, 0.006378286, 356.009
1681187171.7750804, 0, 0.006362819, -0.0008093381, 0.006378286, 356.009, 0, 0, 0, 0.5, +5.000481E-01, -9.917859E-10, 0.00599724, -0.0008093381, 0.006378286, 359.25
1681187178.5036168, 0, 0.00599724, -0.0004439224, 0.006378286, 356.009, 0, 0, 0, 1.0, +1.000063E+00, +6.855717E-10, 0.00599724, -0.0004439224, 0.006378286, 356.009
1681187185.2258368, 0, 0.006362819, -7.850687e-05, 0.006378286, 359.2931, 0, 0, 0, 1.5, +1.500005E+00, +2.720194E-09, 0.006362819, -0.0004439224, 0.006378286, 356.009
1681187191.9503307, 0, 0.00599724, -0.0004439224, 0.006378286, 359.2931, 0, 0, 0, 2.0, +1.999995E+00, +4.542012E-09, 0.006362819, -7.850687e-05, 0.006378286, 2.738949
1681187198.6687064, 0, 0.006362819, -0.0004439224, 0.006051604, 359.2931, 0, 0, 0, 2.5, +2.500610E+00, +6.246899E-09, 0.00599724, -7.850687e-05, 0.006378286, 359.2931
1681187205.3918328, 0, 0.006362819, -0.0004439224, 0.006378286, 356.009, 0, 0, 0, 3.0, +3.000485E+00, +7.454798E-09, 0.00599724, -0.0004439224, 0.006363303, 2.5818
1681187212.1593301, 0, 0.006728398, -0.0004439224, 0.006051604, 356.009, 0, 0, 0, 3.5, +3.500005E+00, +9.429391E-09, 0.00599724, -0.0004439224, 0.006363303, 359.2931
1681187218.8766713, 0, 0.006362819, -7.850687e-05, 0.006378286, 352.751, 0, 0, 0, 4.0, +3.999732E+00, +1.055383E-08, 0.006362819, -7.850687e-05, 0.006378286, 352.751
1681187225.6241431, 0, 0.006728398, -0.0004439224, 0.006378286, 355.7666, 0, 0, 0, 4.5, +4.500036E+00, +1.231698E-08, 0.00599724, 0.0002869087, 0.006414086, 356.009
1681187232.339968, 0, 0.006728398, -0.0004439224, 0.006743026, 356.009, 0, 0, 0, 5.0, +5.000657E+00, +1.362616E-08, 0.006362819, -7.850687e-05, 0.006363303, 356.009
1681187239.065283, 0, 0.006362819, -0.0004439224, 0.006378286, 356.009, 0, 0, 0, 5.5, +5.500701E+00, +1.518277E-08, 0.006728398, -0.0004439224, 0.006776899, 356.2253
1681187245.7874794, 0, 0.006362819, -0.0004439224, 0.006363303, 356.009, 0, 0, 0, 6.0, +6.000273E+00, +1.648266E-08, 0.00599724, -0.0004439224, 0.006414086, 356.2253
1681187252.515854, 0, 0.006728398, -0.0004439224, 0.006378286, 356.009, 0, 0, 0, 6.5, +6.499840E+00, +1.828544E-08, 0.006728398, -0.0008093381, 0.006743026, 356.009
1681187259.2311063, 0, 0.006728398, -0.0008093381, 0.006363303, 356.2253, 0, 0, 0, 7.0, +6.999967E+00, +1.925967E-08, 0.006362819, -0.0008093381, 0.006776899, 356.009
1681187265.9999492, 0, 0.006728398, -7.850687e-05, 0.006743026, 356.2253, 0, 0, 0, 7.5, +7.500557E+00, +2.084134E-08, 0.007093977, -0.0004439224, 0.006743026, 359.2931
1681187272.7156608, 0, 0.006362819, -7.850687e-05, 0.006728856, 356.009, 0, 0, 0, 8.0, +8.000850E+00, +2.255578E-08, 0.006728398, -0.0004439224, 0.006728856, 356.2253
1681187279.466298, 0, 0.006362819, -0.0004439224, 0.006776899, 352.751, 0, 0, 0, 8.5, +8.500573E+00, +2.367925E-08, 0.006728398, -0.0004439224, 0.006743026, 359.3315
1681187286.2193124, 0, 0.006728398, -0.0004439224, 0.006776899, 359.3315, 0, 0, 0, 9.0, +9.000076E+00, +2.540217E-08, 0.006362819, -0.0004439224, 0.006363303, 356.2253
1681187292.9544177, 0, 0.006728398, -0.0004439224, 0.006743026, 356.2253, 0, 0, 0, 9.5, +9.499949E+00, +2.657408E-08, 0.006728398, -0.0004439224, 0.007107853, 356.2253
1681187299.6637883, 0, 0.006728398, -0.0004439224, 0.007107853, 353.4914, 0, 0, 0, 10.0, +1.000063E+01, +2.818551E-08, 0.006728398, -0.0004439224, 0.007094412, 359.3315
1681187306.3850794, 0, 0.006728398, -0.0004439224, 0.006743026, 359.3659, 0, 0, 0, 10.5, +1.050094E+01, +2.940325E-08, 0.006728398, -0.0008093381, 0.007107853, 353.141
1681187313.0875416, 0, 0.007093977, -7.850687e-05, 0.007107853, 356.2253, 0, 0, 0, 11.0, +1.100092E+01, +3.058777E-08, 0.007093977, -0.0004439224, 0.006776899, 356.2253
1681187319.8098269, 0, 0.007093977, -0.0008093381, 0.007139996, 356.2253, 0, 0, 0, 11.5, +1.150040E+01, +3.230110E-08, 0.006728398, -7.850687e-05, 0.007107853, 356.4193
1681187326.5333955, 0, 0.006728398, -0.0004439224, 0.006743026, 353.141, 0, 0, 0, 12.0, +1.199998E+01, +3.373260E-08, 0.006728398, -0.0004439224, 0.007107853, 359.3315
